"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 08/14/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 3,608 Crashes containing 7,673 Units and 9,479 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2023-04-01 00:00 and 2024-07-31 21:59"
"County Is Equal To DENTON"
"City Is Equal To DENTON"
"$1000 Damage to Any One Person's Property Is True "


"Crash ID","$1000 Damage to Any One Person's Property","Adjusted Average Daily Traffic Amount","City","Crash Date","Crash Severity","Crash Time","Date Scene Cleared","Manner of Collision","Road Class","Roadway Type","Speed Limit","Surface Condition","Time Scene Cleared","Weather Condition"
"20220314","Yes","84501","DENTON","2024-05-23","C - POSSIBLE INJURY","1708","2024-05-23","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1845","1 - CLEAR"
"20233522","Yes","26619","DENTON","2024-05-23","C - POSSIBLE INJURY","1712","2024-05-23","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","35","1 - DRY","1806","1 - CLEAR"
"20233524","Yes","No Data","DENTON","2024-05-23","B - SUSPECTED MINOR INJURY","1712","2024-05-23","OTHER","NON TRAFFICWAY","No Data","-1","1 - DRY","1806","1 - CLEAR"
"20201347","Yes","28551","DENTON","2024-05-24","N - NOT INJURED","1408","2024-05-24","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","40","1 - DRY","1408","99 - UNKNOWN"
"20201363","Yes","No Data","DENTON","2024-05-24","N - NOT INJURED","1752","2024-05-24","ONE MOTOR VEHICLE - GOING STRAIGHT","CITY STREET","No Data","30","2 - WET","1945","3 - RAIN"
"20201366","Yes","67764","DENTON","2024-05-24","N - NOT INJURED","1009","2024-05-24","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1039","1 - CLEAR"
"20201970","Yes","No Data","DENTON","2024-05-24","N - NOT INJURED","1748","2024-05-24","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","CITY STREET","No Data","20","2 - WET","1818","3 - RAIN"
"20202101","Yes","102698","DENTON","2024-05-24","N - NOT INJURED","1859","2024-05-24","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","2008","2 - CLOUDY"
"20203767","Yes","70137","DENTON","2024-05-24","N - NOT INJURED","1314","2024-05-24","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","75","1 - DRY","1437","1 - CLEAR"
"20211207","Yes","54556","DENTON","2024-05-24","C - POSSIBLE INJURY","1735","2024-05-24","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1800","3 - RAIN"
"20211210","Yes","104418","DENTON","2024-05-24","C - POSSIBLE INJURY","1749","2024-05-24","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","1900","3 - RAIN"
"20202102","Yes","No Data","DENTON","2024-05-25","N - NOT INJURED","2032","2024-05-25","SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN","CITY STREET","No Data","35","1 - DRY","2200","1 - CLEAR"
"20202103","Yes","68144","DENTON","2024-05-25","B - SUSPECTED MINOR INJURY","1714","2024-05-25","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","55","1 - DRY","2002","1 - CLEAR"
"20202923","Yes","27522","DENTON","2024-05-25","N - NOT INJURED","1249","2024-05-25","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","40","1 - DRY","1249","99 - UNKNOWN"
"20207414","Yes","28551","DENTON","2024-05-25","B - SUSPECTED MINOR INJURY","0926","2024-05-25","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","40","1 - DRY","1015","1 - CLEAR"
"20207427","Yes","No Data","DENTON","2024-05-25","N - NOT INJURED","1532","2024-05-25","ANGLE - BOTH GOING STRAIGHT","CITY STREET","No Data","30","1 - DRY","1612","1 - CLEAR"
"20207430","Yes","84501","DENTON","2024-05-25","N - NOT INJURED","1330","2024-05-25","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1347","1 - CLEAR"
"20211205","Yes","No Data","DENTON","2024-05-25","B - SUSPECTED MINOR INJURY","0018","2024-05-25","ANGLE - BOTH GOING STRAIGHT","CITY STREET","No Data","30","1 - DRY","0220","1 - CLEAR"
"20224218","Yes","27980","DENTON","2024-05-25","N - NOT INJURED","1845","2024-05-25","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","CITY STREET","4 OR MORE LANES, DIVIDED","35","1 - DRY","1930","1 - CLEAR"
"20224289","Yes","54554","DENTON","2024-05-25","N - NOT INJURED","1527","2024-05-25","ANGLE - ONE STRAIGHT-ONE RIGHT TURN","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","1743","3 - RAIN"
"20207417","Yes","16882","DENTON","2024-05-26","C - POSSIBLE INJURY","1447","2024-05-26","ANGLE - BOTH GOING STRAIGHT","US & STATE HIGHWAYS","2 LANE, 2 WAY","45","1 - DRY","1527","1 - CLEAR"
"20210313","Yes","No Data","DENTON","2024-05-26","N - NOT INJURED","1336","2024-05-26","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","CITY STREET","No Data","30","1 - DRY","1419","1 - CLEAR"
"20211258","Yes","22654","DENTON","2024-05-26","N - NOT INJURED","0244","2024-05-26","ONE MOTOR VEHICLE - GOING STRAIGHT","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","65","1 - DRY","0352","2 - CLOUDY"
"20224181","Yes","16882","DENTON","2024-05-26","99 - UNKNOWN","1800","2024-05-26","ONE MOTOR VEHICLE - GOING STRAIGHT","US & STATE HIGHWAYS","2 LANE, 2 WAY","55","1 - DRY","1856","1 - CLEAR"
"20247424","Yes","99402","DENTON","2024-05-26","N - NOT INJURED","0100","2024-05-26","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","0110","1 - CLEAR"
"20203152","Yes","68144","DENTON","2024-05-27","N - NOT INJURED","0147","2024-05-27","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","60","1 - DRY","0345","1 - CLEAR"
"20204146","Yes","No Data","DENTON","2024-05-27","N - NOT INJURED","1416","2024-05-27","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","35","1 - DRY","1507","1 - CLEAR"
"20204433","Yes","54554","DENTON","2024-05-27","N - NOT INJURED","0756","2024-05-27","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1000","1 - CLEAR"
"20204435","Yes","No Data","DENTON","2024-05-27","C - POSSIBLE INJURY","1006","2024-05-27","SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","35","1 - DRY","1056","1 - CLEAR"
"20204437","Yes","84501","DENTON","2024-05-27","N - NOT INJURED","1512","2024-05-27","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1607","1 - CLEAR"
"20214697","Yes","No Data","DENTON","2024-05-27","N - NOT INJURED","0750","2024-05-27","ONE MOTOR VEHICLE - GOING STRAIGHT","CITY STREET","No Data","40","1 - DRY","0812","1 - CLEAR"
"20229582","Yes","84501","DENTON","2024-05-27","C - POSSIBLE INJURY","2024","2024-05-27","ANGLE - BOTH GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","45","1 - DRY","2139","1 - CLEAR"
"20206701","Yes","84501","DENTON","2024-05-28","N - NOT INJURED","0750","2024-05-28","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","50","2 - WET","0913","3 - RAIN"
"20206725","Yes","No Data","DENTON","2024-05-28","C - POSSIBLE INJURY","1407","2024-05-28","SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN","CITY STREET","No Data","30","1 - DRY","1440","1 - CLEAR"
"20207744","Yes","26619","DENTON","2024-05-28","N - NOT INJURED","1545","2024-05-28","ANGLE - BOTH GOING STRAIGHT","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","40","1 - DRY","1628","2 - CLOUDY"
"20209317","Yes","No Data","DENTON","2024-05-28","B - SUSPECTED MINOR INJURY","2255","2024-05-28","OPPOSITE DIRECTION - BOTH GOING STRAIGHT","CITY STREET","No Data","30","2 - WET","2338","3 - RAIN"
"20212546","Yes","67764","DENTON","2024-05-28","N - NOT INJURED","1003","2024-05-28","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","1104","3 - RAIN"
"20214696","Yes","104418","DENTON","2024-05-28","B - SUSPECTED MINOR INJURY","1645","2024-05-28","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1740","1 - CLEAR"
"20225543","Yes","No Data","DENTON","2024-05-28","99 - UNKNOWN","1130","2024-05-28","ONE MOTOR VEHICLE - BACKING","CITY STREET","No Data","25","1 - DRY","2051","2 - CLOUDY"
"20229536","Yes","102698","DENTON","2024-05-28","C - POSSIBLE INJURY","2138","2024-05-28","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","2211","1 - CLEAR"
"20229542","Yes","54556","DENTON","2024-05-28","B - SUSPECTED MINOR INJURY","0358","2024-05-28","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","0458","1 - CLEAR"
"20236624","Yes","84501","DENTON","2024-05-28","N - NOT INJURED","0835","2024-05-28","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","0920","3 - RAIN"
"20209319","Yes","No Data","DENTON","2024-05-29","N - NOT INJURED","1820","2024-05-29","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","CITY STREET","No Data","35","1 - DRY","1827","1 - CLEAR"
"20210319","Yes","27980","DENTON","2024-05-29","N - NOT INJURED","1054","2024-05-29","ANGLE - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","4 OR MORE LANES, UNDIVIDED","35","1 - DRY","1122","1 - CLEAR"
"20210338","Yes","38402","DENTON","2024-05-29","C - POSSIBLE INJURY","1620","2024-05-29","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED","50","1 - DRY","1658","1 - CLEAR"
"20210954","Yes","14654","DENTON","2024-05-29","C - POSSIBLE INJURY","1524","2024-05-29","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED","30","1 - DRY","1550","1 - CLEAR"
"20210973","Yes","28643","DENTON","2024-05-29","N - NOT INJURED","1610","2024-05-29","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","45","1 - DRY","1657","1 - CLEAR"
"20211268","Yes","No Data","DENTON","2024-05-29","99 - UNKNOWN","1646","2024-05-30","ONE MOTOR VEHICLE - BACKING","NON TRAFFICWAY","No Data","45","1 - DRY","1931","1 - CLEAR"
"20212210","Yes","No Data","DENTON","2024-05-29","N - NOT INJURED","1040","2024-05-29","ONE MOTOR VEHICLE - GOING STRAIGHT","NON TRAFFICWAY","No Data","-1","1 - DRY","1218","1 - CLEAR"
"20212416","Yes","No Data","DENTON","2024-05-29","N - NOT INJURED","1356","2024-05-29","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","CITY STREET","No Data","45","1 - DRY","1434","1 - CLEAR"
"20232363","Yes","84501","DENTON","2024-05-29","N - NOT INJURED","1600","2024-05-29","SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN","INTERSTATE","4 OR MORE LANES, DIVIDED","55","1 - DRY","1630","1 - CLEAR"
"20210958","Yes","No Data","DENTON","2024-05-30","N - NOT INJURED","1329","2024-05-30","ONE MOTOR VEHICLE - GOING STRAIGHT","NON TRAFFICWAY","No Data","45","1 - DRY","1331","2 - CLOUDY"
"20212418","Yes","68144","DENTON","2024-05-30","B - SUSPECTED MINOR INJURY","1115","2024-05-30","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","75","2 - WET","1230","3 - RAIN"
"20224219","Yes","17434","DENTON","2024-05-30","N - NOT INJURED","0735","2024-05-30","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","FARM TO MARKET","2 LANE, 2 WAY","45","1 - DRY","0825","1 - CLEAR"
"20224226","Yes","104418","DENTON","2024-05-30","N - NOT INJURED","0935","2024-05-30","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","50","2 - WET","1005","3 - RAIN"
"20224308","Yes","104418","DENTON","2024-05-30","B - SUSPECTED MINOR INJURY","1437","2024-05-30","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","1500","3 - RAIN"
"20224315","Yes","No Data","DENTON","2024-05-30","N - NOT INJURED","1625","2024-05-30","ANGLE - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","30","2 - WET","1719","2 - CLOUDY"
"20226669","Yes","83664","DENTON","2024-05-30","N - NOT INJURED","1641","2024-05-30","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","30","2 - WET","1744","2 - CLOUDY"
"20211256","Yes","No Data","DENTON","2024-05-31","B - SUSPECTED MINOR INJURY","0054","2024-05-31","ONE MOTOR VEHICLE - GOING STRAIGHT","CITY STREET","No Data","30","2 - WET","0120","3 - RAIN"
"20211262","Yes","72751","DENTON","2024-05-31","B - SUSPECTED MINOR INJURY","0046","2024-05-31","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","0240","3 - RAIN"
"20211292","Yes","14763","DENTON","2024-05-31","C - POSSIBLE INJURY","0119","2024-05-31","ANGLE - BOTH GOING STRAIGHT","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED","45","2 - WET","0235","3 - RAIN"
"20213269","Yes","No Data","DENTON","2024-05-31","N - NOT INJURED","1423","2024-05-31","ANGLE - BOTH GOING STRAIGHT","INTERSTATE","No Data","50","1 - DRY","1459","2 - CLOUDY"
"20214704","Yes","67764","DENTON","2024-05-31","C - POSSIBLE INJURY","0740","2024-05-31","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","0831","1 - CLEAR"
"20224291","Yes","23604","DENTON","2024-05-31","N - NOT INJURED","2249","2024-05-31","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","45","1 - DRY","2357","1 - CLEAR"
"20229534","Yes","16835","DENTON","2024-05-31","N - NOT INJURED","2209","2024-05-31","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","FARM TO MARKET","2 LANE, 2 WAY","45","1 - DRY","2332","1 - CLEAR"
"20229579","Yes","No Data","DENTON","2024-05-31","N - NOT INJURED","2235","2024-05-31","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","CITY STREET","No Data","30","1 - DRY","2328","1 - CLEAR"
"20229580","Yes","186","DENTON","2024-05-31","C - POSSIBLE INJURY","1712","2024-05-31","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","FARM TO MARKET","4 OR MORE LANES, DIVIDED","40","1 - DRY","1806","1 - CLEAR"
"20233525","Yes","72751","DENTON","2024-05-31","N - NOT INJURED","1806","2024-05-31","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1900","1 - CLEAR"
"20235646","Yes","67764","DENTON","2024-05-31","N - NOT INJURED","0111","2024-05-31","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","0205","3 - RAIN"
"20251662","Yes","67764","DENTON","2024-05-31","B - SUSPECTED MINOR INJURY","0147","2024-05-31","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","0212","3 - RAIN"
"20213707","Yes","No Data","DENTON","2024-06-01","B - SUSPECTED MINOR INJURY","1129","2024-06-01","ANGLE - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","30","2 - WET","1214","3 - RAIN"
"20221305","Yes","No Data","DENTON","2024-06-01","99 - UNKNOWN","2224","2024-06-01","ONE MOTOR VEHICLE - GOING STRAIGHT","CITY STREET","No Data","30","1 - DRY","2326","1 - CLEAR"
"20223105","Yes","83664","DENTON","2024-06-01","N - NOT INJURED","1138","2024-06-01","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","55","1 - DRY","1210","1 - CLEAR"
"20227922","Yes","102698","DENTON","2024-06-01","B - SUSPECTED MINOR INJURY","1428","2024-06-01","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","50","2 - WET","1456","1 - CLEAR"
"20230018","Yes","27522","DENTON","2024-06-01","B - SUSPECTED MINOR INJURY","1045","2024-06-01","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","45","2 - WET","1100","3 - RAIN"
"20214713","Yes","37438","DENTON","2024-06-02","A - SUSPECTED SERIOUS INJURY","0630","2024-06-02","ONE MOTOR VEHICLE - GOING STRAIGHT","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED","50","1 - DRY","0700","1 - CLEAR"
"20214718","Yes","13036","DENTON","2024-06-02","99 - UNKNOWN","1343","2024-06-02","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","30","1 - DRY","1505","1 - CLEAR"
"20220419","Yes","84501","DENTON","2024-06-02","N - NOT INJURED","1420","2024-06-02","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1514","2 - CLOUDY"
"20227841","Yes","No Data","DENTON","2024-06-02","N - NOT INJURED","1620","2024-06-02","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","30","2 - WET","1715","3 - RAIN"
"20229537","Yes","No Data","DENTON","2024-06-02","N - NOT INJURED","0329","2024-06-02","ONE MOTOR VEHICLE - TURNING LEFT","US & STATE HIGHWAYS","No Data","50","1 - DRY","0418","1 - CLEAR"
"20216796","Yes","No Data","DENTON","2024-06-03","B - SUSPECTED MINOR INJURY","0639","2024-06-03","ONE MOTOR VEHICLE - GOING STRAIGHT","CITY STREET","No Data","30","2 - WET","0712","2 - CLOUDY"
"20216800","Yes","No Data","DENTON","2024-06-03","A - SUSPECTED SERIOUS INJURY","1256","2024-06-03","ONE MOTOR VEHICLE - TURNING RIGHT","NON TRAFFICWAY","No Data","30","1 - DRY","1340","1 - CLEAR"
"20223446","Yes","No Data","DENTON","2024-06-03","N - NOT INJURED","2003","2024-06-03","ONE MOTOR VEHICLE - TURNING RIGHT","NON TRAFFICWAY","No Data","-1","1 - DRY","2100","1 - CLEAR"
"20224230","Yes","28643","DENTON","2024-06-03","C - POSSIBLE INJURY","0718","2024-06-03","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","45","1 - DRY","0745","1 - CLEAR"
"20224263","Yes","68144","DENTON","2024-06-03","N - NOT INJURED","1457","2024-06-03","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","75","1 - DRY","1630","2 - CLOUDY"
"20224268","Yes","72751","DENTON","2024-06-03","N - NOT INJURED","1742","2024-06-03","SAME DIRECTION - BOTH RIGHT TURN","INTERSTATE","4 OR MORE LANES, DIVIDED","50","1 - DRY","1831","1 - CLEAR"
"20224441","Yes","54556","DENTON","2024-06-03","N - NOT INJURED","1642","2024-06-03","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1704","1 - CLEAR"
"20219802","Yes","No Data","DENTON","2024-06-04","N - NOT INJURED","0005","2024-06-04","ONE MOTOR VEHICLE - TURNING LEFT","CITY STREET","No Data","40","1 - DRY","0157","1 - CLEAR"
"20224280","Yes","17738","DENTON","2024-06-04","N - NOT INJURED","0753","2024-06-04","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","30","2 - WET","0810","1 - CLEAR"
"20224294","Yes","11942","DENTON","2024-06-04","N - NOT INJURED","1116","2024-06-04","ANGLE - ONE LEFT TURN-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","55","1 - DRY","1243","1 - CLEAR"
"20225552","Yes","102698","DENTON","2024-06-04","N - NOT INJURED","1733","2024-06-04","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1810","1 - CLEAR"
"20234345","Yes","No Data","DENTON","2024-06-04","N - NOT INJURED","1225","2024-06-04","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","US & STATE HIGHWAYS","No Data","45","1 - DRY","1225","1 - CLEAR"
"20243355","Yes","13950","DENTON","2024-06-04","A - SUSPECTED SERIOUS INJURY","1329","2024-06-04","ONE MOTOR VEHICLE - GOING STRAIGHT","FARM TO MARKET","2 LANE, 2 WAY","45","1 - DRY","1505","1 - CLEAR"
"20221150","Yes","No Data","DENTON","2024-06-05","N - NOT INJURED","0945","2024-06-05","OTHER","NON TRAFFICWAY","No Data","-1","1 - DRY","1050","2 - CLOUDY"
"20221156","Yes","No Data","DENTON","2024-06-05","N - NOT INJURED","1155","2024-06-05","ANGLE - ONE STRAIGHT-ONE LEFT TURN","NON TRAFFICWAY","No Data","5","1 - DRY","1500","1 - CLEAR"
"20222272","Yes","84501","DENTON","2024-06-05","99 - UNKNOWN","1620","2024-06-05","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1717","1 - CLEAR"
"20225683","Yes","9537","DENTON","2024-06-05","B - SUSPECTED MINOR INJURY","0603","2024-06-05","ONE MOTOR VEHICLE - TURNING LEFT","FARM TO MARKET","4 OR MORE LANES, UNDIVIDED","35","2 - WET","0626","2 - CLOUDY"
"20225685","Yes","84501","DENTON","2024-06-05","N - NOT INJURED","1200","2024-06-05","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1220","2 - CLOUDY"
"20227265","Yes","67764","DENTON","2024-06-05","N - NOT INJURED","0344","2024-06-05","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","0600","3 - RAIN"
"20229538","Yes","54556","DENTON","2024-06-05","N - NOT INJURED","1920","2024-06-05","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","2059","1 - CLEAR"
"20233526","Yes","No Data","DENTON","2024-06-05","N - NOT INJURED","1100","2024-06-05","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","CITY STREET","No Data","30","1 - DRY","1100","1 - CLEAR"
"20236606","Yes","8562","DENTON","2024-06-05","A - SUSPECTED SERIOUS INJURY","1755","2024-06-05","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","FARM TO MARKET","2 LANE, 2 WAY","50","1 - DRY","1838","1 - CLEAR"
"20225687","Yes","No Data","DENTON","2024-06-06","N - NOT INJURED","0814","2024-06-06","ONE MOTOR VEHICLE - TURNING LEFT","NON TRAFFICWAY","No Data","30","1 - DRY","0814","1 - CLEAR"
"20225698","Yes","No Data","DENTON","2024-06-06","N - NOT INJURED","1353","2024-06-06","ANGLE - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","45","1 - DRY","1516","1 - CLEAR"
"20229535","Yes","No Data","DENTON","2024-06-06","N - NOT INJURED","2042","2024-06-06","ANGLE - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","30","1 - DRY","2137","1 - CLEAR"
"20229583","Yes","No Data","DENTON","2024-06-06","N - NOT INJURED","1758","2024-06-06","ANGLE - BOTH GOING STRAIGHT","CITY STREET","No Data","30","1 - DRY","1901","1 - CLEAR"
"20231662","Yes","6817","DENTON","2024-06-06","N - NOT INJURED","1914","2024-06-06","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED","45","1 - DRY","1958","1 - CLEAR"
"20232686","Yes","67764","DENTON","2024-06-06","N - NOT INJURED","1303","2024-06-06","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1427","1 - CLEAR"
"20233697","Yes","67764","DENTON","2024-06-06","N - NOT INJURED","1107","2024-06-06","SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN","INTERSTATE","4 OR MORE LANES, DIVIDED","50","1 - DRY","1135","1 - CLEAR"
"20252572","Yes","84501","DENTON","2024-06-06","N - NOT INJURED","1615","2024-06-06","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","65","1 - DRY","1801","1 - CLEAR"
"20225556","Yes","No Data","DENTON","2024-06-07","N - NOT INJURED","0952","2024-06-07","ANGLE - ONE STRAIGHT-ONE LEFT TURN","CITY STREET","No Data","30","1 - DRY","1035","1 - CLEAR"
